"","X_WGS84","Y_WGS84","bio3","bio4","bio7","bio11","bio12"
"1203",127.5,40.000007823,26.9655059115172,10892.3885668421,417.931337151931,-68.9313614302071,1202.8265066329
"1204",130.5,40.000007823,28.0000117345,9193.8793065615,356.8751290795,-20.7500352035,791.874037771
"1205",139.5,40.000007823,23.0909005567273,9260.99972690618,339.545458812545,4.45400353399971,1579.82011481036
"1206",142.5,40.000007823,25,8745.33471018133,331.888941042222,0.221997962888767,1317.11139795444
"1207",-121.5,37.000007823,49.9629299325185,5302.97140311075,298.407626451408,103.629521846074,712.001371632668
"1208",-118.5,37.000007823,40.6111176302778,7388.19498292761,361.416770973333,48.8886972253888,498.611112414944
"1209",-115.5,37.000007823,38.8611215417778,8418.61082035627,390.194525282111,61.5832251151666,239.750108218167
"1210",-112.5,37.000007823,41.2222196145556,8135.05175357755,378.9165428025,34.471905390722,341.417604122834
"1211",-109.5,37.000007823,40.3055359980556,8369.41441233883,381.055438210556,25.6664280651665,308.001272541334
"1212",-106.5,37.000007823,45.8610850344445,7477.19239090694,369.444303630444,-13.6946556654446,466.946149858445
"1213",-103.5,37.000007823,45.7222052723889,7951.58578714767,375.138952776722,42.8331664426666,395.583455893667
"1214",-100.5,37.000007823,39.0833176873333,8881.27996300244,406.944488774778,51.1943323147777,523.083286395333
"1215",-97.5,37.000007823,34.6388797620556,9082.94717597528,404.194542231944,56.1665545369999,803.777578291278
"1216",-94.5,37.000007823,34.5555399095555,8769.05782161789,397.472232652889,55.8054369067222,1078.94420453911
"1217",-91.5,37.000007823,35.0833320295,8933.02891080894,410.305582936056,50.4721439922222,1098.99941066733
"1218",-88.5,37.000007823,34.7499934808333,8984.08480405733,392.027747789611,52.8332524956666,1163.44386423861
"1219",-85.5,37.000007823,36.9166614513333,8443.00152809267,370.805517744389,52.2776969401111,1213.91625987067
"1220",-82.5,37.000007823,39.6666627551667,7963.55902505606,353.666764454167,42.4166888318333,1138.91565749967
"1221",-79.5,37.000007823,39.0555503402222,7984.25042765733,349.9999960885,48.1387389480555,1081.94462046194
"1222",-76.5,37.000007823,36.2499916182143,7894.64453182364,332.446467127643,68.0177850595,1093.53534883986
"1223",-28.5,37.000007823,NA,NA,NA,NA,NA
"1224",-25.5,37.000007823,40,2729,140,163,919
"1225",-7.5,37.000007823,38.736837164421,5300.69010001011,254.89502835179,120.631465308,520.421526952421
"1226",-4.5,37.000007823,36.1785613704286,6455.90256995615,301.214791974143,110.785390748786,532.697006914643
"1227",-1.5,37.000007823,35.1176581030588,6656.06398394836,306.941444293294,103.588072391647,349.941637567412
"1228",1.5,37.000007823,27.8182074207273,7549.7142538329,315.363179784909,105.909090909091,464.730340765638
"1229",4.5,37.000007823,33.294098319647,7005.05589680706,320.117362669764,96.6470864341177,540.827334150826
"1230",7.5,37.000007823,35.5000104306667,6883.71196366155,331.499428921,100.444587866111,577.447234647779
"1231",10.5,37.000007823,36.6666744896667,6548.7457247305,318.249671434,118.583376359833,418.418051337667
"1232",13.5,37.000007823,30.7777673471111,5552.11340064245,224.111220633111,109.222097054222,470.334720612001
"1233",16.5,37.000007823,32.8333098643333,5375.752088741,223.666666666667,122.082903068333,668.333787067334
"1234",19.5,37.000007823,33.5,5890.25,252,109,944.5
"1235",22.5,37.000007823,35.8333215988333,6106.002667643,269.583395917333,94.4166158171666,661.333395917333
"1236",25.5,37.000007823,32,6121.75,250.625,108.625,551.75
"1237",28.5,37.000007823,37.3809300295238,7070.91011507191,315.571571620571,80.3805031172379,634.475651806762
"1238",31.5,37.000007823,34.8461267665385,7565.15927290877,332.846368677769,51.4994259121535,586.306038645845
"1239",34.5,37.000007823,34.9999945840769,7898.62030407885,350.308035316154,46.4994277174612,465.190917605384
"1240",37.5,37.000007823,34.6111006804444,9179.36509432195,394.944587866111,63.9997561831665,409.721910606055
"1241",40.5,37.000007823,34.9999700118333,9709.33807407133,414.555616835722,94.9164163306665,377.362658761279
"1242",43.5,37.000007823,31.9999726195,8950.47207749672,391.277713889944,88.2772966632775,554.111111111111
"1243",46.5,37.000007823,34.1110941612778,8838.55606013906,398.250031292,37.3056768120556,434.221343438555
"1244",49.5,37.000007823,35.1470256908235,8038.87867935241,355.588013028882,75.8530944152354,592.384307770824
"1245",52.5,37.000007823,36.37498630975,7521.20259711858,322.74967730125,98.7501447255001,378.834982030584
"1246",55.5,37.000007823,37.3610915536111,7926.19925819711,339.777793423778,99.8332707493333,219.583560200333
"1247",58.5,37.000007823,37.8610863382778,8680.61745295645,374.750118648833,63.0834154748334,237.027655217444
"1248",61.5,37.000007823,37.3055412133889,8697.19966760078,370.583468932,95.5555359980555,219.443912480444
"1249",64.5,37.000007823,36.9444405329444,8078.86480617478,360.055597278222,102.277792119944,272.388440370222
"1250",67.5,37.000007823,35.6944405329445,7942.91707607033,371.249923073833,90.5556246587223,292.611427942611
"1251",70.5,37.000007823,28.8333659291667,7824.4236069715,360.555871083222,-23.7769720087773,788.969168644554
"1252",73.5,37.000007823,25.2499726195,8855.36426117245,369.888976245722,-95.5567303093895,313.751911419668
"1253",76.5,37.000007823,27.3333463716667,9826.28108299528,403.972403455056,-112.110396610444,64.6941171822776
"1254",79.5,37.000007823,29.583335941,10339.7528697372,438.750037811167,-45.0551500633887,32.7221765880555
"1255",82.5,37.000007823,32.7500013038333,10509.9488735663,455.166811392167,-50.6108229639443,31.3332185959999
"1256",85.5,37.000007823,34.8611163264444,9633.25598850651,430.111364054778,-107.832921322,60.6941941084443
"1257",88.5,37.000007823,36.8888954080556,8530.42191068434,393.055796764722,-136.332837876666,112.082802673166
"1258",91.5,37.000007823,37.333343764,8601.58426818184,401.805658558389,-105.194152385778,131.276952451277
"1259",94.5,37.000007823,34.083343764,9490.69436360678,433.2500430265,-78.1942853767777,128.860365318444
"1260",97.5,37.000007823,31.3888941042222,9176.47295497655,417.1666836165,-102.360954651111,346.443406593111
"1261",100.5,37.000007823,32.1944392291111,8504.69356305311,395.499856578333,-85.7778951227779,476.305393880222
"1262",103.5,37.000007823,29.7222209183889,9110.78420828378,408.6668322535,-30.4166366785,377.304418612888
"1263",106.5,37.000007823,29.3055581632222,9092.67342965017,382.750221651667,-7.16680096150007,394.999157723666
"1264",109.5,37.000007823,29.0833372448333,9464.92075418417,391.777951187611,1.47205402772213,510.221754146055
"1265",112.5,37.000007823,29.2500026076667,9572.36415034661,400.055670292889,-0.555731573055651,550.971981013055
"1266",115.5,37.000007823,26.3888914965556,10221.5860479143,405.333431120833,38.9165636638333,527.9996205845
"1267",118.5,37.000007823,26.7142823615714,9818.28820199972,383.464362826714,33.1070439520714,675.392406202785
"1268",121.5,37.000007823,21.750007823,8842.04378669967,315.458368536833,34.8750586725,748.248818726999
"1269",124.5,37.000007823,22.3333802713334,9566.001611538,352.666666666667,-0.666666666666667,1141.66538369467
"1270",127.5,37.000007823,29.156235331875,9407.56367051637,355.062502933625,8.06245306199997,1453.24978584538
"1271",130.5,37.000007823,28.7500586725,8046.997746976,298.2500586725,26.2505280525003,1403.2452944655
"1272",133.5,37.000007823,26,7805,298,45,1949
"1273",136.5,37.000007823,24.7857176384286,8696.14217989457,326.357149562571,9.85738425257156,2267.85527539528
"1274",139.5,37.000007823,26.5517095709655,8608.48686326786,332.586257071655,20.7238028908274,1599.55358223531
"1275",142.5,37.000007823,23,8289,309,34,1185
"1276",-121.5,34.000007823,56.9998904779999,3704.36414030735,247.668278204667,119.999561912,735.334647597334
"1277",-118.5,34.000007823,44.3809166186666,6040.96935686239,309.953156546953,108.333188049048,480.236014320094
"1278",-115.5,34.000007823,40.1388641160556,7739.95252560344,365.555835879722,123.055769384222,226.498078149666
"1279",-112.5,34.000007823,43.6388954080556,7731.58480144967,369.361232367611,104.944179766278,382.833444159167
"1280",-109.5,34.000007823,48.2222196145555,7458.83338157517,372.416592348167,48.1942345272777,441.027751701111
"1281",-106.5,34.000007823,49.4999973923333,7276.69584997678,363.611135883944,49.6944235831111,345.722060546889
"1282",-103.5,34.000007823,47.8333307256667,7661.83393309667,375.250009126833,77.9443740374444,374.583471539667
"1283",-100.5,34.000007823,41.8055529478889,8280.00060889016,387.555595974389,87.0554551603888,516.111300166945
"1284",-97.5,34.000007823,37.2777699547778,8369.47332787289,384.166692743333,91.9999165546666,817.472467342889
"1285",-94.5,34.000007823,37.1944444444444,8115.72402411989,376.527897730444,89.1665936519999,1150.63895799206
"1286",-91.5,34.000007823,36.3055464287222,8373.50250466383,374.611227152278,86.5832472803333,1218.86102636194
"1287",-88.5,34.000007823,38.6111071996111,8221.58554333083,376.194526585944,83.4165845251666,1291.05555555556
"1288",-85.5,34.000007823,39.4722183107222,7859.77993822961,360.472330440389,77.1944001141111,1301.999906124
"1289",-82.5,34.000007823,41.166664059,7429.66796398083,343.194516155278,86.3609611702777,1200.86141229661
"1290",-79.5,34.000007823,39.8666729250667,7343.63581322433,333.200140814,93.6665774844666,1137.86632714847
"1291",-76.5,34.000007823,38.2857142857143,7299.28775944143,320.571535858286,93.4284909634285,1281.85647901971
"1292",-16.5,34.000007823,46,2472,125,159,553
"1293",-7.5,34.000007823,44.687508800875,5369.11487019287,288.124460213,132.625020535375,388.56286963675
"1294",-4.5,34.000007823,39.3939493504849,6598.29519450175,336.06021633297,98.2123203430304,430.63629963
"1295",-1.5,34.000007823,36.5757461968485,7558.32563550133,353.029911880303,93.0910228800001,272.606793123334
"1296",1.5,34.000007823,33.1944222792778,8429.35811620594,373.388701136889,86.1110706922777,239.111897322612
"1297",4.5,34.000007823,34.8888901927222,8421.8289746185,396.833132543,112.388791101389,140.806107077056
"1298",7.5,34.000007823,34.6388928003889,8306.52430175811,394.777651305944,119.194199323778,144.640055819723
"1299",10.5,34.000007823,35.6851869236296,6973.46149919274,332.648108163926,130.129544445852,154.186019638519
"1300",13.5,34.000007823,41.75,5605.25,278,150.5,241.5
"1301",22.5,34.000007823,41.749976531,4893.9989556295,221.499953062,124.5001290795,503.7505984595
"1302",25.5,34.000007823,30.499976531,5403.9957638455,211.4997535755,106.001361202001,718.496303632498
"1303",28.5,34.000007823,NA,NA,NA,NA,NA
"1304",31.5,34.000007823,39.9997653099999,5703.02642609401,266.00023469,116.999155116,602.007416204004
"1305",34.5,34.000007823,38.4444444444444,5958.44428276911,268.888878458222,124.222248298889,548.002440776001
"1306",37.5,34.000007823,39.7777803854445,7818.03061361528,358.361215417778,87.6944952939445,190.638776759222
"1307",40.5,34.000007823,39.7777764739444,8914.97370076922,395.722250906556,111.861154137611,105.583534123667
"1308",43.5,34.000007823,38.4999895693333,8817.7495501775,392.138877154389,150.527799942944,155.750734058167
"1309",46.5,34.000007823,38.6666575398333,8667.41670838933,393.9999960885,106.221739803889,416.640549972556
"1310",49.5,34.000007823,37.5555529478889,8901.63709872572,406.249840932333,45.0002568551668,290.777759524111
"1311",52.5,34.000007823,37.0555490363889,8894.97251688856,401.138877154389,107.722154422889,105.388845862389
"1312",55.5,34.000007823,38.5277803854444,8198.27657042811,371.666695351,144.832986513666,91.5001942711668
"1313",58.5,34.000007823,41.4722222222222,7887.05487104305,356.833335941,116.6664411035,153.611422727278
"1314",61.5,34.000007823,39.9999960885,7665.11115544144,363.027707370778,115.083309864333,237.389290469556
"1315",64.5,34.000007823,39.0277712586111,7761.2483454355,376.222164853556,25.3329682599998,307.5004732915
"1316",67.5,34.000007823,35.7222065762222,7927.80164405555,382.333219899833,-3.19466088077789,370.306552988056
"1317",70.5,34.000007823,35.3055203520555,6995.27942973461,318.250108218167,103.388557715222,617.001920546501
"1318",73.5,34.000007823,34.2777660432778,7039.753090085,306.416791834667,89.8332446726666,906.583165138833
"1319",76.5,34.000007823,29.6944144562778,8347.01067317967,331.722466039056,-64.3062205105559,496.191204418609
"1320",79.5,34.000007823,32.0833176873333,9014.61482051695,401.639033614389,-124.055816322222,111.082845699666
"1321",82.5,34.000007823,32.2222157030556,8885.05920628889,409.805675508222,-118.333671026167,119.360650857944
"1322",85.5,34.000007823,32.6944496597778,8663.75186317783,396.916703174,-122.666671882,166.7496127615
"1323",88.5,34.000007823,32.833343764,8802.13873373272,390.694464001944,-128.055662469889,278.277260155944
"1324",91.5,34.000007823,33.1944496597778,8971.94325925994,404.694360999111,-131.250073014667,446.165974331166
"1325",94.5,34.000007823,31.1666692743333,9030.97356777822,410.277790816111,-114.639071425556,643.665713564499
"1326",97.5,34.000007823,31.3888810658889,8565.86462754962,412.388942346056,-106.694551358778,661.999322006666
"1327",100.5,34.000007823,34.8888719390556,7799.08462803983,399.944405329444,-85.3336058345002,743.888517296389
"1328",103.5,34.000007823,35.2221909302222,6770.47765399189,354.305698977222,-15.6112623557779,748.471649839388
"1329",106.5,34.000007823,27.166671882,7404.86234062594,308.611184125778,54.9996518764998,784.249168154333
"1330",109.5,34.000007823,26.6944522674445,8167.00761829817,325.694796479445,58.8611958602778,771.970278206721
"1331",112.5,34.000007823,28.8055529478889,8766.33486664133,355.333474147334,63.1665349794999,746.277007212278
"1332",115.5,34.000007823,27.6666692743333,9025.05812541105,356.666817911333,70.7221583343888,742.027018946777
"1333",118.5,34.000007823,26.3529411764706,8658.67899005441,326.529542915,68.8822549235882,829.529018313823
"1334",121.5,34.000007823,24.250007823,7978.999953062,290.583341156333,75.999976531,1010.24984354
"1335",124.5,34.000007823,NA,NA,NA,NA,NA
"1336",127.5,34.000007823,28.6000093876,8185.204834614,312.9002159148,50.6998544921999,1618.5983524762
"1337",130.5,34.000007823,27.7999874832,7469.59898301,286.266547757067,71.499984354,2226.06483295547
"1338",133.5,34.000007823,26.4348050573044,8024.738330448,306.869593788348,48.2611471116523,1842.0420191013
"1339",136.5,34.000007823,26.250014668125,8072.37836193425,309.93771708825,53.1876056105001,2071.06082783375
"1340",139.5,34.000007823,27.9999436744,7622.81157491081,307.2001502016,57.5985167591992,1970.2049378776
"1341",-115.5,31.000007823,51.99997848675,5270.4458197605,303.042008922917,144.87510365475,189.853177057166
"1342",-112.5,31.000007823,47.5713950442857,6607.43530032615,339.678727329786,144.535663995,280.071726963
"1343",-109.5,31.000007823,48.6666497168333,6765.751963573,360.833313775833,103.333055616833,478.472533838389
"1344",-106.5,31.000007823,48.7499908731667,7476.39188770556,383.944537016611,90.5277608279444,255.722018824222
"1345",-103.5,31.000007823,48.0833333333333,7341.58692409034,370.527884692111,106.694436621444,276.777917287944
"1346",-100.5,31.000007823,43.7222222222222,7485.61460408061,369.277857311611,113.166604082667,471.944426190778
"1347",-97.5,31.000007823,39.9999947846667,7442.39186684422,352.944529193611,120.611017235111,755.972250906555
"1348",-94.5,31.000007823,39.6666757935,7181.36409688945,329.416841380333,120.027687813278,1114.13862551456
"1349",-91.5,31.000007823,40.6944379252778,6980.50432351133,316.333531516,120.583247280333,1350.02711021511
"1350",-88.5,31.000007823,40.9666760542667,7098.07067830107,327.1002362546,115.633206600733,1393.8995274908
"1351",-85.5,31.000007823,42.0967681370322,6802.80988262929,314.355002235613,118.903116789161,1291.22531435968
"1352",-82.5,31.000007823,43.1176360145882,6308.44464297994,297.926598977471,129.396978752823,1150.72027209406
"1353",-79.5,31.000007823,38,6714.006055002,294.000328566,119.999812248,1149.000140814
"1354",-64.5,31.000007823,NA,NA,NA,NA,NA
"1355",-10.5,31.000007823,44.6666666666667,3854.77026248244,218.888440370222,140.111366662445,267.777537872444
"1356",-7.5,31.000007823,42.3055581632222,6593.69217577444,363.444301022778,110.583165138833,285.417615857334
"1357",-4.5,31.000007823,37.4444470521111,8468.3296826,426.249840932333,122.249799209667,101.250942671501
"1358",-1.5,31.000007823,35.1666666666667,9083.02627315411,422.555456464222,128.333180784833,81.9448108216113
"1359",1.5,31.000007823,35.6388836735556,9164.69401678711,415.833296826,129.944342745444,45.6113105976112
"1360",4.5,31.000007823,36.5555516440556,8992.58378706733,417.638918877055,141.777736055111,31.3611802142778
"1361",7.5,31.000007823,38.0277712586111,8779.55603927772,415.388883673556,139.805508617556,28.9445083322778
"1362",10.5,31.000007823,41.3610928574444,7332.94313409194,364.055436906722,128.750039115,50.1945318012778
"1363",13.5,31.000007823,42.5555464287222,6670.19194629978,337.722051420055,135.472210487722,87.5562465872226
"1364",16.5,31.000007823,44.636346568,5642.76957815963,304.772452045363,148.045542020818,109.045887655182
"1365",19.5,31.000007823,47.4499906124,5182.7971062723,282.1997817383,153.7499906124,139.6005609091
"1366",22.5,31.000007823,46.4285633820571,5483.21057090686,279.114025543657,153.214195861543,59.9577543922289
"1367",25.5,31.000007823,44.1538190742308,5577.26351697038,280.845751262538,149.653880454692,48.3080786435387
"1368",28.5,31.000007823,43.684175940421,5269.15368019852,270.947032443789,150.157845328421,58.5267975215792
"1369",31.5,31.000007823,45.2727080708182,5379.26845804827,276.545134513636,159.954613728,41.8185274525456
"1370",34.5,31.000007823,42.2592557823704,5793.18257578007,283.333133412222,133.481573619037,152.407923725408
"1371",37.5,31.000007823,40.5555594670556,7753.2495892925,366.277741270445,108.555511225222,55.8613914352779
"1372",40.5,31.000007823,37.2777869046111,8859.66697958667,389.111158049111,113.749967404167,70.2500534571667
"1373",43.5,31.000007823,37.5833398525,9064.19432970711,401.027779081611,134.472243083556,79.7777086746111
"1374",46.5,31.000007823,36.6388993195556,9208.24907818983,404.305546428722,143.888896711889,131.611356231778
"1375",49.5,31.000007823,35.161306978,9417.67759953619,416.129183670968,119.709527520581,300.613212108129
"1376",52.5,31.000007823,37.3055620747222,9265.11103418494,418.250022165167,55.3334441591667,199.555044452889
"1377",55.5,31.000007823,39.3055555555556,8772.33447679517,386.888900623389,88.4722808947222,120.055305219555
"1378",58.5,31.000007823,39.9444587866111,7953.00055673683,351.472223526056,141.138757201722,97.3334963125001
"1379",61.5,31.000007823,39.9166653628333,8111.91689353366,368.750013038333,143.5833867905,81.6389397383889
"1380",64.5,31.000007823,41.3611111111111,8019.60977468194,382.583334637167,141.194364910611,145.0002542475
"1381",67.5,31.000007823,40.4999869616667,7638.78106865311,350.861246709778,100.444164120278,284.861345801111
"1382",70.5,31.000007823,40.3333294218333,7164.081106386,331.110954651111,170.472063154555,255.222900215556
"1383",73.5,31.000007823,39.3888862812222,7189.85945002744,339.499916554667,180.416662755167,459.723627754556
"1384",76.5,31.000007823,37.1944274946111,6222.666984802,308.055442122055,147.944259300111,1506.00226345467
"1385",79.5,31.000007823,33.9166549321667,6222.28173230428,296.388898015722,-9.00045112633358,1445.71710337255
"1386",82.5,31.000007823,35.4722104877222,6437.17486256301,309.416983498167,-63.5281180782779,695.136083039554
"1387",85.5,31.000007823,35.5555294788889,7335.69993749428,357.139090983056,-74.2224803812224,342.499389806
"1388",88.5,31.000007823,34.4721961455556,8000.64331931456,370.805618139555,-80.2223095790556,417.111077211444
"1389",91.5,31.000007823,34.3610902497778,7936.64404685356,394.361244102111,-82.2779120726112,525.639582528223
"1390",94.5,31.000007823,35.4722000570556,7024.0637788324,356.639165301556,-56.6391483517224,753.861104591944
"1391",97.5,31.000007823,38.1944235831111,6447.72841673439,348.944683045944,-41.472443873889,703.250049545667
"1392",100.5,31.000007823,39.8333215988333,6276.92050384817,346.194610031278,-40.1945578779445,773.361474880611
"1393",103.5,31.000007823,32.5000026076667,6151.89033092856,281.500226867,53.3053273847221,971.639047956556
"1394",106.5,31.000007823,25.3611241494444,6806.5021082985,266.694593081445,116.972299148389,1077.24917336967
"1395",109.5,31.000007823,26.7222300452222,6930.86243059044,270.027865134611,88.3056168357223,1276.41507599
"1396",112.5,31.000007823,26.1111215417778,8018.30719708172,306.250080837667,95.2221961455555,1080.38790840622
"1397",115.5,31.000007823,25.9166810088333,8137.19719422895,317.611199771778,88.9722469950556,1269.97032644855
"1398",118.5,31.000007823,24.833335941,7828.97409713455,301.194470521111,89.8888680275556,1291.05373540422
"1399",121.5,31.000007823,22.954543321,7536.09177531036,274.454549721636,92.6363615028182,1236.72628916282
"1400",130.5,31.000007823,29.7499882655,7108.56278749525,288.3123943895,92.1871890357498,2881.19241088825
"1401",-178.5,28.000007823,NA,NA,NA,NA,NA
"1402",-118.5,28.000007823,NA,NA,NA,NA,NA
"1403",-115.5,28.000007823,60.1666588436667,3911.83533602133,268.833348979333,173.666330277666,101.667143869667
"1404",-112.5,28.000007823,56.9166588436667,4581.73225088442,278.854295746167,175.1874804425,150.604196002917
"1405",-109.5,28.000007823,54.343735331875,5225.034183625,307.531414283,168.093593051062,632.937926842438
"1406",-106.5,28.000007823,54.0277464857778,5612.25730928967,332.4168713685,103.750054761,487.19278857611
"1407",-103.5,28.000007823,49.9999791386667,5970.86794710928,330.833539339,126.138933219222,262.999874832
"1408",-100.5,28.000007823,44.666656236,6516.36427290694,344.250101699,151.999950454333,391.528102432278
"1409",-97.5,28.000007823,42.8703599397037,6269.29982012319,313.889060994889,155.073992367185,657.592764698593
"1410",-94.5,28.000007823,37.6250117345,6421.626267326,282.8751056105,143.749976531,1062.8741433815
"1411",-91.5,28.000007823,38.3333489793333,5847.33472582733,257.666776188667,145.666651020667,1472.33367754533
"1412",-88.5,28.000007823,33,5965,244,145,1363
"1413",-82.5,28.000007823,49.7999953062,4463.9037620807,240.5001079574,176.4998779612,1186.7999202054
"1414",-79.5,28.000007823,49.4285513122857,3860.43105914257,213.285741107429,189.285660642286,1229.14265598
"1415",-76.5,28.000007823,45,3026,160,216,1414
"1416",-16.5,28.000007823,42.3333333333333,3205.66666666667,166.166666666667,135.333333333333,401.666666666667
"1417",-13.5,28.000007823,52.0500187752,2760.7429217496,179.8995681704,181.4000187752,46.6500891822
"1418",-10.5,28.000007823,45.7666854418667,4611.02727050833,268.233015719533,167.966585307467,70.0670093140669
"1419",-7.5,28.000007823,40.75,7474.55383188789,409.638792405222,170.388844558556,39.889111844389
"1420",-4.5,28.000007823,38.1944418367778,8730.88988110605,441.750031292,172.555476021722,11.2778286272778
"1421",-1.5,28.000007823,36.5833307256667,9132.58491488317,429.805645520056,164.333213380667,13.2500847491667
"1422",1.5,28.000007823,37.6388823697222,8827.80764429655,404.194548751111,161.527656521278,12.5000404188334
"1423",4.5,28.000007823,39.4722078800555,8376.08596707666,391.6667696695,161.083256407167,18.2222469950556
"1424",7.5,28.000007823,40.8611058957778,8192.80823232539,395.389003626222,159.583273357,17.3611345801111
"1425",10.5,28.000007823,41.6388954080556,7862.94487731711,382.388939738389,142.638800228222,15.3889280038889
"1426",13.5,28.000007823,42.8055620747222,7321.27656260511,361.333333333333,141.833303345167,12.5556168357223
"1427",16.5,28.000007823,46.8055594670556,6523.10877855328,347.583295522167,137.972248298889,15.0278846921112
"1428",19.5,28.000007823,47.7222287413889,6089.997410587,331.527695636278,150.833335941,17.9446321964445
"1429",22.5,28.000007823,46.1388941042222,6679.02610887111,346.194342745444,158.666671882,1.83335289083334
"1430",25.5,28.000007823,46.6666705781667,6820.91480348883,359.777682597944,148.833329421833,1.58335549850001
"1431",28.5,28.000007823,46.6944405329444,6398.55304567639,345.416524548833,146.0833085605,3.50005606483336
"1432",31.5,28.000007823,46.1714258892571,6006.45604048468,326.2856217508,149.457134810629,4.42860897897145
"1433",34.5,28.000007823,41.4166744896667,5787.37634751175,289.270890050083,147.520704253833,12.3542233834167
"1434",37.5,28.000007823,41.4444366214444,6992.39418114839,340.028015075445,133.333200342333,45.4166184248333
"1435",40.5,28.000007823,39.4999817463333,7960.05889336889,366.000079533833,130.055511225222,93.2498774396666
"1436",43.5,28.000007823,38.4722157030556,8484.58539078233,380.777819500444,138.805539909556,168.305324777055
"1437",46.5,28.000007823,35.4166666666667,8867.44682002878,385.4167462005,153.694400114111,181.694324491778
"1438",49.5,28.000007823,30.8333333333333,8125.58508959684,330.7500664955,169.833282483833,106.666713604667
"1439",52.5,28.000007823,34.79999248992,7941.52592733064,344.52021403728,130.83997371472,232.43998873488
"1440",55.5,28.000007823,36.1176677667647,7428.00965404218,328.500527362236,139.881440411235,180.41256955453
"1441",58.5,28.000007823,35.1388954080556,7343.19808083561,326.139053171889,159.805659862222,136.443968545277
"1442",61.5,28.000007823,39.2777790816111,7644.94795436378,363.611259748111,142.611073299944,132.027522226444
"1443",64.5,28.000007823,41.8888797620556,7726.03327865061,371.5835276045,147.194508332278,123.555331296222
"1444",67.5,28.000007823,41.3055477325556,7350.86458321928,360.083375056,157.805646823889,175.110987246944
"1445",70.5,28.000007823,38.9722157030556,7292.28083396311,365.722226133722,186.916624944,150.055678115889
"1446",73.5,28.000007823,37.4444483559444,6925.14272607039,357.055629874056,188.249959581167,343.277265371278
"1447",76.5,28.000007823,36.8055620747222,6381.27899164661,344.138871939055,188.472159638222,931.555563378556
"1448",79.5,28.000007823,34.2777751701111,5886.74825025567,325.361032881111,181.694440532944,1946.44882793211
"1449",82.5,28.000007823,37.7777882084444,5110.61046701745,284.583205557667,127.527403577611,2172.15975113466
"1450",85.5,28.000007823,43.8611189341111,5066.33894372817,278.750186448167,58.1102857846107,1676.90777061183
"1451",88.5,28.000007823,44.9444353176111,5366.589140607,297.833427209333,21.3327022779997,1318.10281351577
"1452",91.5,28.000007823,45.8888732428889,5068.20316317795,288.555940186389,32.2768755251106,1090.74393195966
"1453",94.5,28.000007823,44.3888771543889,4220.03275320578,246.611364054778,122.693840769611,2039.93853807944
"1454",97.5,28.000007823,44.3333242065,4398.92036564183,246.166906572,58.0272914479442,1546.21534971672
"1455",100.5,28.000007823,45.0000013038333,4979.53006991678,282.194574827778,25.8330230209998,781.9996049385
"1456",103.5,28.000007823,36.9721909302222,5696.44410414394,252.722110092555,76.8607812412776,885.501602411167
"1457",106.5,28.000007823,27.8333189911667,6532.86180605428,247.944414456278,101.027738662778,1024.05564030472
"1458",109.5,28.000007823,27.9444301022778,7118.27690812094,273.555532086555,101.333240761167,1283.86191688011
"1459",112.5,28.000007823,25.0833229026667,7794.61057523561,299.972173980389,101.999869616667,1380.41704868983
"1460",115.5,28.000007823,26.9444405329444,7501.30868605939,310.722301756056,105.527789512278,1391.13831520222
"1461",118.5,28.000007823,27.9722157030556,6773.95123871995,285.583549769667,99.8611971641111,1769.13757853639
"1462",121.5,28.000007823,25.4642756561429,6983.03634794871,272.071452040429,102.785412541428,1660.07244109114
"1463",127.5,28.000007823,29,4491,185,168,2300
"1464",130.5,28.000007823,28,4921,200,167,2765
"1465",142.5,28.000007823,NA,NA,NA,NA,NA
"1466",-172.5,25.000007823,NA,NA,NA,NA,NA
"1467",-112.5,25.000007823,58.0555659862222,3853.89115755889,240.722394328222,189.499702726,166.390510857556
"1468",-109.5,25.000007823,58.4545369203636,4360.45750681564,265.272906490546,197.090806680727,411.001527618546
"1469",-106.5,25.000007823,59.6363650587273,3675.51869035588,260.485128690485,150.757490415758,830.45356971309
"1470",-103.5,25.000007823,59.2499804425,4273.00548261917,301.333485881833,145.388997107056,320.9993233105
"1471",-100.5,25.000007823,54.9443948987778,4439.95092710378,289.277914680278,150.499976531,416.222921076889
"1472",-97.5,25.000007823,45.7749906124,4995.6047806353,268.5001572423,182.8499366337,600.0494273564
"1473",-82.5,25.000007823,53.6666666666667,3522.33766727534,207.333630607333,200.333223811333,1257.00031292
"1474",-79.5,25.000007823,49.7143192414286,3078.430737282,174.428819529429,214.714198543714,1302.42955042114
"1475",-76.5,25.000007823,51.999976531,2348.001431609,139.000023469,234.999953062,937.000633663
"1476",-73.5,25.000007823,NA,NA,NA,NA,NA
"1477",-16.5,25.000007823,53.999984354,2306.33330204133,161.666666666667,199.333395917333,38.000031292
"1478",-13.5,25.000007823,48.7058947777059,3864.55589542653,242.382207985588,196.588199400353,38.5881911171765
"1479",-10.5,25.000007823,44.8611085034444,5833.38683404755,333.083240761167,199.9998943895,30.666679705
"1480",-7.5,25.000007823,42.749992177,7347.47342305272,396.527862526944,198.861040704111,13.0000039115
"1481",-4.5,25.000007823,41.1111032881111,8080.19674831795,408.389008841556,200.194376645111,5.44444965977778
