site,period,x_wgs84,y_wgs84,temp,precip,cover_agri,cover_water,cover_wet,sdiv_hab,Cuculus canorus,Emberiza citrinella,Erithacus rubecula,Fulica atra,Luscinia megarhynchos,Passer domesticus,Phylloscopus trochilus,Serinus serinus,Sitta europaea,Streptopelia decaocto,Turdus philomelos,Alauda arvensis,Periparus ater,Coccothraustes coccothraustes,Emberiza calandra,Phylloscopus bonelli,Regulus regulus,Perdix perdix,Sylvia melanocephala,Cettia cetti
580900,2006-2011,3.69529755610208,47.1176035050621,17.9445533769063,269.493464052288,82.1768192033,0,0,1.1137870813611,2,6,1,0,11,17,0,0,1,12,1,4,0,0,2,0,0,1,0,0
580900,2012-2017,3.69529755610208,47.1176035050621,17.8114379084968,307.258169934641,82.1768192033,0,0,1.11832124913167,4,6,1,0,14,29,0,0,2,14,2,2,0,0,1,0,0,0,0,0
580991,2006-2011,4.03671914909703,47.0770774205849,14.8800653594772,335.149237472767,4.84364360323,0,0,0.593692683185684,2,0,11,0,0,0,1,0,3,0,10,0,7,4,0,0,4,0,0,0
580991,2012-2017,4.03671914909703,47.0770774205849,14.7298474945534,380.763616557734,4.84364360323,0,0,0.593692683185684,4,0,9,0,0,0,0,0,1,0,12,0,9,0,0,0,2,0,0,0
581070,2006-2011,3.08785084107864,47.033202008568,18.3113289760349,214.697167755991,61.29638823235,7.91496853727,0,1.92718804103356,2,1,0,0,15,23,0,2,0,12,1,1,0,1,1,0,0,0,0,0
581070,2012-2017,3.08785084107864,47.033202008568,18.2166666666667,255.213507625272,56.02923039477,7.91496853727,0,1.91072201865706,1,1,0,0,10,20,0,1,0,10,2,0,0,0,1,0,0,0,0,0
581113,2006-2011,3.24542963746168,47.0140716455401,18.0394335511983,234.137254901961,30.79556309664,0,0,1.24407665878196,7,1,2,1,2,0,1,0,4,0,6,1,0,0,0,0,0,0,0,0
581113,2012-2017,3.24542963746168,47.0140716455401,17.9540305010894,274.998910675381,29.81028009604,0,0,1.07900521571493,5,0,6,2,1,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0
581117,2006-2011,3.35064566392392,47.0131919008848,18.1271241830066,246.747276688453,98.28776150128,0,0,0.856635179141157,0,3,1,8,12,16,0,0,1,6,1,11,0,0,5,0,0,0,0,0
581117,2012-2017,3.35064566392392,47.0131919008848,18.0346405228758,287.260348583878,98.28776150128,0,0,0.856635179141157,1,2,0,3,12,20,0,0,1,9,1,5,0,1,6,0,1,2,0,0
581165,2006-2011,3.61324199683931,46.9925811719812,17.9031590413943,267.302832244009,29.38865753795,0,0,1.37904936393158,8,0,5,2,1,0,1,0,2,0,12,0,1,6,0,0,0,0,0,0
581165,2012-2017,3.61324199683931,46.9925811719812,17.7849673202615,304.131808278867,29.38865753797,0,0,1.14942407390152,9,1,7,2,1,0,1,0,5,0,10,0,2,4,0,0,0,0,0,0
581270,2006-2011,3.48062991936997,46.9399947645742,18.202614379085,252.040305010893,61.57073148581,0,0,1.35055544591053,3,2,1,0,12,12,1,1,1,13,2,8,0,3,3,0,0,0,0,0
581270,2012-2017,3.48062991936997,46.9399947645742,18.1087145969499,285.781045751634,61.57073148581,0,0,1.35035135865071,5,2,2,0,13,13,0,0,2,14,1,9,0,1,1,0,0,0,0,0
581367,2006-2011,4.05728673082883,46.8968050980276,17.2608932461874,326.997821350763,62.89430184995,0,0,1.30275041865167,9,3,4,0,1,4,1,0,9,2,6,0,1,2,1,0,2,0,0,0
581367,2012-2017,4.05728673082883,46.8968050980276,17.1092592592593,361.643790849673,62.89430184995,0,0,1.28073291916987,8,1,8,0,3,1,1,0,6,2,16,0,1,4,1,0,0,0,0,0
581391,2006-2011,3.68940321643127,46.8837385073713,18.5941176470588,260.781045751634,97.228124471269,0,0,0.668033247916936,6,6,1,0,17,2,1,0,2,2,1,1,0,1,3,0,0,0,0,0
581391,2012-2017,3.68940321643127,46.8837385073713,18.4766884531591,289.744008714597,97.228124471369,0,0,0.678600246817833,7,8,0,0,23,7,0,0,2,3,1,1,0,0,3,1,0,0,0,0
581398,2006-2011,3.87306626000698,46.881424702887,16.919825708061,318.362745098039,54.01066962688,0,0,1.35041664146736,12,1,5,0,2,2,2,0,9,1,10,0,1,2,1,0,1,0,0,0
581398,2012-2017,3.87306626000698,46.881424702887,16.784531590414,351.880174291939,56.64914839255,0,0,1.36335903078463,8,2,2,0,2,3,0,0,8,0,9,0,0,0,0,0,0,0,0,0
590043,2006-2011,2.43736247696372,51.0066810044788,16.3149237472767,189.741830065359,84.49953491693,0,0,0.609614349636329,4,0,1,4,2,19,1,0,0,1,3,8,0,0,6,0,0,7,0,0
590043,2012-2017,2.43736247696372,51.0066810044788,16.0433551198257,205.030501089325,84.49953491693,0,0,0.609614349636329,3,0,1,2,0,8,0,0,0,2,2,5,0,0,1,0,0,7,0,0
590117,2006-2011,2.18186634025608,50.9169669286507,16.3418300653595,184.539215686275,99.999997485992,0,0,0.0477074466492371,3,4,0,0,0,12,0,0,0,2,5,5,0,0,0,0,0,4,0,0
590117,2012-2017,2.18186634025608,50.9169669286507,16.0630718954249,211.257080610022,99.999997485992,0,0,0.0477074466492371,2,1,0,1,0,7,0,0,0,2,4,1,0,0,0,0,0,2,0,0
590138,2006-2011,2.3520713156111,50.8991303111862,16.3384531590414,188.298474945534,97.9460272488,0,0,0.100132268582182,3,5,1,0,0,59,0,0,0,5,4,8,0,0,1,0,0,5,0,0
590138,2012-2017,2.3520713156111,50.8991303111862,16.0516339869281,214.447712418301,97.8210225862,0,0,0.104925161817244,2,3,0,0,0,65,0,0,0,8,3,8,0,0,0,0,0,6,0,0
590155,2006-2011,2.38041393257458,50.8811903670922,16.2823529411765,191.791938997821,97.9999253841,0,0,0.0980420166475562,2,4,0,0,0,55,1,0,0,7,2,7,0,0,1,0,0,4,0,0
590155,2012-2017,2.38041393257458,50.8811903670922,15.9962962962963,218.015250544662,97.0723777245,0,0,0.132217174645741,2,4,0,0,0,47,0,0,0,8,2,9,0,0,0,0,0,8,0,0
590326,2006-2011,2.80411242860977,50.7188967176886,16.4009803921569,216.826797385621,63.85895895749,0,0,0.574171487532687,2,3,0,0,0,36,0,0,0,15,4,11,0,0,0,0,0,9,0,0
590326,2012-2017,2.80411242860977,50.7188967176886,16.1217864923747,235.28431372549,63.42144263829,0,0,0.589331283375943,2,2,0,0,0,49,0,0,0,18,7,13,0,0,0,0,0,15,0,0
590541,2006-2011,3.25321259282906,50.5549191145467,16.3444444444445,220.201525054466,71.10598890138,0,0,1.36089905481883,3,1,4,0,0,29,1,0,0,21,10,3,0,0,0,0,1,5,0,0
590541,2012-2017,3.25321259282906,50.5549191145467,16.0446623093682,239.238562091503,69.4809282873,0,0,1.35634418689894,2,1,2,0,0,17,0,0,0,12,4,3,0,0,0,0,1,1,0,0
590696,2006-2011,3.27867525972307,50.4111685983822,16.7427015250545,210.28431372549,55.41423099574,0,11.401370516,1.95021772789792,4,0,2,4,1,17,0,1,0,8,5,0,0,0,0,0,0,2,0,1
590696,2012-2017,3.27867525972307,50.4111685983822,16.4210239651416,226.31917211329,56.21984190744,0,11.401370516,1.93353063038198,8,0,0,2,0,6,0,0,0,4,2,0,0,0,0,0,0,0,0,0
590698,2006-2011,3.33483590938442,50.4107259111379,16.7598039215686,209.946623093682,70.9104945867,0,3.87514454115,1.80679169689229,10,4,1,4,2,18,1,0,0,5,8,1,0,0,0,0,0,3,0,0
590698,2012-2017,3.33483590938442,50.4107259111379,16.4330065359477,226.312636165577,68.5027606543,0,3.87514454115,1.77666364948224,11,3,0,0,0,4,0,0,0,15,3,0,0,0,0,0,0,2,0,0
600175,2006-2011,2.51760061849704,49.6246658693682,16.6314814814815,181.958605664488,96.55263283832,0,0,0.55496541355207,0,1,2,0,1,5,0,0,2,2,2,7,0,0,3,0,0,2,0,0
600175,2012-2017,2.51760061849704,49.6246658693682,16.3874727668846,221.579520697168,94.87816525638,0,0,0.554387743438473,0,2,1,0,1,6,0,0,1,3,1,6,0,0,1,0,0,5,0,0
600373,2006-2011,2.73823230746162,49.5522842307899,16.8891067538127,187.194989106754,67.310095724189,0,0,1.34675877994359,1,4,4,0,8,2,0,2,3,1,10,15,0,0,1,0,0,2,0,0
600373,2012-2017,2.73823230746162,49.5522842307899,16.643137254902,224.276688453159,65.012707220089,0,0,1.43988663922855,2,3,1,0,6,1,0,0,1,1,7,12,0,0,1,0,0,5,0,0
600378,2006-2011,2.87628249953102,49.5517471545839,16.668954248366,209.337690631808,38.53211166284,0,0,1.28972743431599,4,6,6,0,2,2,3,0,2,2,16,2,0,0,0,0,0,0,0,0
600378,2012-2017,2.87628249953102,49.5517471545839,16.4315904139434,241.177559912854,38.46960933153,0,0,1.28913013535342,4,3,6,0,7,8,1,0,3,1,12,2,0,1,0,0,0,2,0,0
600599,2006-2011,2.10359317455579,49.4629024862097,16.6102396514162,177.11220043573,62.0522102469425,0,0,1.36609255349061,0,0,5,0,0,9,0,0,0,1,0,15,0,0,3,0,0,0,0,0
600599,2012-2017,2.10359317455579,49.4629024862097,16.3632897603486,202.29302832244,61.2623822867195,0,0,1.33515266105573,0,0,2,0,0,10,0,0,0,0,1,5,0,0,2,0,0,4,0,0
600753,2006-2011,2.15890566338166,49.4091004717809,16.9035947712419,170.953159041394,64.89192653909,3.31262355937,0,1.55862775277924,4,7,4,4,2,15,0,1,0,7,3,12,0,0,5,0,0,5,0,0
600753,2012-2017,2.15890566338166,49.4091004717809,16.6550108932462,193.058823529412,62.26001418249,5.31269816126,0,1.51915692442192,5,3,1,0,1,5,0,0,1,7,1,10,0,0,3,0,0,6,0,0
600779,2006-2011,2.87477195458955,49.4080332114632,17.2254901960785,180.786492374728,0,0.560096959858,0,0.913745211055395,4,1,9,0,6,0,3,0,8,0,4,0,0,2,0,0,0,0,0,0
600779,2012-2017,2.87477195458955,49.4080332114632,17.000871459695,212.71568627451,0,0.64775622951,0,0.739984220882042,2,1,12,0,3,0,2,0,9,0,6,0,0,0,0,0,0,0,0,0
600816,2006-2011,2.54430348412705,49.3910884146979,16.8342047930283,186.427015250545,88.81264620277,0,0,0.514822810562806,2,3,1,0,2,30,0,1,1,6,4,17,0,0,10,0,0,3,0,0
600816,2012-2017,2.54430348412705,49.3910884146979,16.6220043572985,227.110021786492,89.24386216197,0,0,0.499055881988422,1,1,1,0,0,15,0,0,0,3,1,12,0,0,5,0,0,3,0,0
601247,2006-2011,2.9277678879949,49.2281047452745,17.0711328976035,190.214596949891,42.4106794302,0,0,1.54989149873472,4,1,1,0,7,3,2,0,2,0,2,11,0,2,0,0,1,0,0,0
601247,2012-2017,2.9277678879949,49.2281047452745,16.8754901960784,227.176470588235,40.4449319837,0,0,1.53147436065744,4,1,1,0,2,2,1,0,6,0,2,8,0,2,0,0,1,0,0,0
601281,2006-2011,2.54358097507406,49.2114109358645,17.2604575163399,177.813725490196,50.3521892138,0,0,1.65835338274796,2,6,3,0,7,2,2,0,3,0,6,13,0,1,1,0,1,2,0,0
601281,2012-2017,2.54358097507406,49.2114109358645,17.0659041394336,222.49128540305,50.3521892138,0,0,1.69319208390984,2,5,5,0,8,1,2,0,3,0,6,11,0,1,0,0,1,1,0,0
601354,2006-2011,2.40639336851396,49.175629164253,17.3509803921569,165.047930283224,7.036946224933,0,0,1.19764392640256,2,0,6,0,1,3,0,0,1,4,3,0,0,0,0,0,0,0,0,0
601354,2012-2017,2.40639336851396,49.175629164253,17.1484749455338,205.665577342048,7.036946224933,0,0,1.19764392640256,1,0,6,0,0,1,0,0,3,3,3,0,0,0,0,0,1,0,0,0
601372,2006-2011,2.89974278105745,49.1743294905047,17.0518518518519,191.559912854031,52.32829999919,0,0,0.83132211288836,4,5,8,0,8,7,2,0,3,3,6,38,0,0,10,0,2,2,0,0
601372,2012-2017,2.89974278105745,49.1743294905047,16.856100217865,229.960784313725,51.93479532159,0,0,0.834273492318936,2,3,5,0,7,9,1,0,2,4,6,29,0,0,5,0,0,5,0,0
601376,2006-2011,3.00937133673762,49.1737649621979,17.0204793028323,191.078431372549,75.69311810839,0,0,0.831717134525062,1,3,1,0,1,15,1,1,3,10,0,26,0,0,2,0,1,2,0,0
601376,2012-2017,3.00937133673762,49.1737649621979,16.829302832244,227.294117647059,76.1477455658,0,0,0.835941829061223,0,0,0,0,1,15,0,0,1,10,1,21,0,0,0,0,0,0,0,0
601388,2006-2011,2.5433652031276,49.1575017892348,17.3781045751634,168.800653594771,25.1563553342,0,0,1.18274955398894,3,2,6,0,2,18,2,2,3,4,2,2,0,0,0,0,1,0,0,0
601388,2012-2017,2.5433652031276,49.1575017892348,17.1835511982571,213.948801742919,25.0844237137,0,0,1.17515223041194,2,1,3,1,2,10,1,0,1,1,2,3,0,0,0,0,0,0,0,0
60798,2006-2011,7.24285306666535,43.7944824324526,17.8420479302832,154.298474945534,3.93764687246,0,0,1.82546316720143,2,0,9,0,2,0,0,1,0,4,2,0,0,0,0,11,1,0,17,0
60798,2012-2017,7.24285306666535,43.7944824324526,18.1947712418301,202.236383442266,2.31258625843,0,0,1.73538613544151,1,0,10,0,2,0,0,6,1,5,0,0,0,0,0,8,0,0,16,0
60867,2006-2011,7.28926823780516,43.756343645126,20.1313725490196,142.901960784314,11.18845538686,0,0,2.05431458164581,1,1,6,0,0,6,0,4,0,4,0,0,1,0,0,1,1,0,12,0
60867,2012-2017,7.28926823780516,43.756343645126,20.4238562091504,187.5174291939,8.50085514058,0,0,2.00554948110683,1,0,10,0,1,0,0,2,0,8,1,0,1,0,0,2,3,0,14,0
60895,2006-2011,7.18871545076491,43.742882669275,21.5883442265795,143.725490196078,31.04518728408,4.53563955232,0,1.8984282984398,1,0,5,0,4,32,0,6,0,18,0,0,0,0,0,0,0,0,6,2
60895,2012-2017,7.18871545076491,43.742882669275,21.8627450980392,188.52614379085,20.22354757926,4.53563955232,0,1.96759818554158,0,0,0,0,3,7,0,4,1,20,0,0,0,0,0,0,0,0,5,1
60984,2006-2011,7.10844383149853,43.6744078894647,21.6657952069717,129.164488017429,3.27686835072,0,0,1.55283181632101,0,0,5,0,4,5,0,1,1,26,0,0,0,0,0,1,2,0,4,1
60984,2012-2017,7.10844383149853,43.6744078894647,21.9518518518519,165.567538126362,3.27686835072,0,0,1.57783234625259,1,0,7,0,6,2,0,1,1,22,0,0,0,0,0,0,0,0,5,1
610045,2006-2011,0.143508429009541,48.8858799612919,15.7773420479303,207.873638344227,97.07267686945,0,0,0.590761232139775,5,5,5,0,0,10,0,0,1,10,8,3,0,0,1,0,0,0,0,0
610045,2012-2017,0.143508429009541,48.8858799612919,15.6832244008715,246.662309368192,97.07267686945,0,0,0.590761232139775,7,5,2,1,0,9,0,0,2,13,10,2,0,0,0,0,1,0,0,0
611260,2006-2011,-0.0283300063480971,48.468925314037,15.9866013071896,186.623093681917,61.061007954122,0,0,1.35565465494126,3,1,11,1,0,6,2,0,2,11,5,3,2,0,0,0,1,0,0,0
611260,2012-2017,-0.0283300063480971,48.468925314037,15.8625272331155,235.863834422658,60.248477647022,0,0,1.37742810553534,2,3,8,0,0,7,1,0,3,3,2,5,0,0,0,0,1,0,0,0
620065,2006-2011,1.72820346820547,50.8976387875301,14.8169934640523,201.969498910675,97.15335218224,0,0,0.390302696509346,1,4,1,0,0,0,1,0,0,3,1,13,0,0,1,0,0,1,0,0
620065,2012-2017,1.72820346820547,50.8976387875301,14.6591503267974,223.758169934641,99.84095242854,0,0,0.268238314398917,2,2,0,0,0,2,1,0,0,3,4,13,0,0,4,0,0,1,0,0
620082,2006-2011,1.67173095311538,50.8794151766205,15.3344226579521,185.335511982571,66.5849924906,0,3.34626787679,1.32292777223202,2,4,2,8,2,16,0,1,0,3,3,7,1,0,1,0,0,2,0,3
620082,2012-2017,1.67173095311538,50.8794151766205,15.1469498910676,204.17211328976,66.77249948455,0,3.34626787679,1.34523850125169,2,3,3,9,1,7,1,2,0,4,2,5,0,0,0,0,0,0,0,2
620141,2006-2011,2.12543565322815,50.8451490280261,16.1592592592593,187.80174291939,67.6227288791684,0,0,1.04165440823787,2,6,2,0,2,9,1,0,1,4,5,7,0,0,0,0,0,1,0,1
620141,2012-2017,2.12543565322815,50.8451490280261,15.8844226579521,214.254901960784,67.2451568583684,0,0,0.999681974070031,1,3,2,0,3,9,0,0,2,2,6,2,0,0,0,0,0,1,0,0
620155,2006-2011,1.89897747752976,50.8266210037134,15.6427015250545,207.128540305011,64.14008080132,0,0,1.26372315033468,1,4,1,0,0,22,1,0,0,12,2,10,0,0,0,0,0,0,0,0
620155,2012-2017,1.89897747752976,50.8266210037134,15.3924836601308,231.033769063181,63.88295471062,0,0,1.09769855116099,0,3,1,0,0,14,1,0,1,7,8,8,0,0,0,0,0,2,0,0
620183,2006-2011,2.09728135778454,50.809227660159,16.0117647058824,193.457516339869,96.4256787905,0,0,0.652354393956895,1,3,1,0,2,13,1,0,0,6,5,11,0,0,0,0,0,6,0,0
620183,2012-2017,2.09728135778454,50.809227660159,15.7408496732027,219.561002178649,94.6756135139,0,0,0.681003923229949,0,2,2,0,0,11,0,0,0,7,4,7,0,0,0,0,0,6,0,0
620186,2006-2011,2.18220216700072,50.8093628875425,16.2758169934641,188.300653594771,85.2841067773,0,3.68763754723,1.52892613149788,6,2,3,9,0,68,0,1,0,14,12,4,0,0,0,0,0,4,0,0
620186,2012-2017,2.18220216700072,50.8093628875425,15.9925925925926,214.37908496732,82.1810533473,0,3.68763754723,1.5407483559295,5,2,4,8,0,37,1,0,0,9,8,5,0,0,0,0,0,4,0,0
620259,2006-2011,2.18236953566864,50.7555545808279,15.8785403050109,204.058823529412,96.62753775723,0,0,0.477526729795948,0,8,0,0,0,0,0,0,0,15,0,32,0,0,5,0,0,16,0,0
620259,2012-2017,2.18236953566864,50.7555545808279,15.6102396514162,230.092592592593,96.61934620167,0,0,0.503080803228662,1,4,0,0,0,1,1,0,0,3,2,27,0,0,3,0,0,12,0,0
620291,2006-2011,2.29549063920695,50.7377073102673,16.3276688453159,191.398692810458,43.95949716956,0,0,1.63715425337231,1,0,2,13,2,21,2,0,0,11,10,0,0,0,0,0,0,2,0,0
620291,2012-2017,2.29549063920695,50.7377073102673,16.0408496732026,215.169934640523,39.71107826793,0,0,1.6598972801883,1,0,2,0,0,29,1,0,1,9,4,0,0,0,0,0,1,0,0,0
620326,2006-2011,1.73061110223392,50.7003519703016,15.5252723311547,206.232026143791,25.25154068067,0,0,1.17346721791585,6,2,13,0,3,0,4,0,3,0,10,0,0,1,0,0,1,0,0,0
620326,2012-2017,1.73061110223392,50.7003519703016,15.2488017429194,223.076252723312,24.82858027944,0,0,0.94428700349995,3,1,13,0,1,0,2,0,4,0,9,0,0,1,0,0,1,0,0,0
620369,2006-2011,2.15435632823207,50.6837652410642,15.6897603485839,206.4651416122,79.98102670816,0,0,1.1586356989767,4,8,1,0,0,24,1,0,0,10,13,11,0,0,0,0,0,4,0,0
620369,2012-2017,2.15435632823207,50.6837652410642,15.4213507625273,230.184095860566,79.73101738289,0,0,1.17158903075488,0,2,2,0,0,10,0,0,0,10,5,8,0,0,0,0,0,3,0,0
620372,2006-2011,2.23906385100972,50.6838614855986,15.8663398692811,210.030501089325,88.43589402718,0,0,0.716902008228297,1,9,1,0,0,30,0,0,0,3,3,20,0,0,7,0,0,4,0,0
620372,2012-2017,2.23906385100972,50.6838614855986,15.5929193899783,234.923747276688,87.96591724724,0,0,0.735123513349697,0,8,1,0,0,20,0,0,0,3,6,15,0,0,4,0,0,8,0,0
620394,2006-2011,2.06974533872484,50.6656722278629,15.4673202614379,223.132897603486,96.38615800388,0,0,0.976253978158559,2,13,3,0,0,20,0,0,1,6,8,11,0,0,1,0,0,3,0,0
620394,2012-2017,2.06974533872484,50.6656722278629,15.1985838779957,247.307189542484,96.38615800392,0,0,0.970924758069529,1,8,2,0,0,13,0,0,0,5,6,9,0,0,0,0,0,2,0,0
621110,2006-2011,1.79063612602663,50.3776644226561,16.0776688453159,204.328976034858,70.66502256905,0,15.9419454878,1.29747796121834,1,11,1,0,0,5,1,0,0,1,3,8,0,0,2,0,0,2,0,0
621110,2012-2017,1.79063612602663,50.3776644226561,15.7783224400872,235.252723311547,70.66502256905,0,15.9419454878,1.30469472576947,1,5,0,0,0,2,0,0,1,4,1,12,0,0,2,0,0,2,0,0
621190,2006-2011,2.68856481289013,50.360431529736,15.9039215686275,226.619825708061,79.89358544501,0,0,0.990951796289948,1,5,3,0,0,4,0,0,2,4,2,8,0,2,2,0,0,7,0,0
621190,2012-2017,2.68856481289013,50.360431529736,15.6096949891068,248.916122004357,79.89358544501,0,0,0.990951796289948,0,1,4,0,0,4,0,0,0,4,1,9,0,0,2,0,0,11,0,0
621314,2006-2011,2.68818905220335,50.3065908135491,16.2395424836602,203.348583877996,85.5891142225,0,0,0.970567610412225,1,5,3,0,1,15,0,0,1,6,4,10,1,0,1,0,1,6,0,0
621314,2012-2017,2.68818905220335,50.3065908135491,15.9281045751634,225.974945533769,83.7765466145,0,0,1.00627178067053,1,2,2,0,0,16,0,0,0,7,3,9,0,1,0,0,0,6,0,0
621334,2006-2011,2.15579064329619,50.2890103857627,15.7942265795207,217.384531590414,96.66730236543,0,0,0.741348092476405,1,6,0,0,0,13,0,0,0,0,0,6,0,0,2,0,0,10,0,0
621334,2012-2017,2.15579064329619,50.2890103857627,15.4895424836601,253.0348583878,96.66730236543,0,0,0.743042033513486,2,6,0,0,0,5,0,0,0,2,1,17,0,0,1,0,0,8,0,0
621359,2006-2011,2.85614592750375,50.2880473115535,16.3201525054466,208.649237472767,74.56301944808,1.81256760796,5.90724471258,1.11262178045941,1,1,0,4,1,7,1,1,0,5,2,30,0,0,12,0,0,6,0,0
621359,2012-2017,2.85614592750375,50.2880473115535,16.0049019607843,231.096949891068,73.81299147236,1.81256760796,5.90724471258,1.1237298169415,3,0,0,3,0,7,0,0,0,5,3,26,0,0,6,0,1,3,0,0
630136,2006-2011,3.07452093686372,46.061598970766,16.9535947712418,282.970588235294,61.30968816894,0,0,1.45077173293291,9,6,9,0,10,17,1,1,3,5,7,8,0,1,3,2,1,0,0,0
630136,2012-2017,3.07452093686372,46.061598970766,17.0425925925926,293.796296296296,60.21619756974,0,0,1.48356478406052,6,6,9,0,7,13,0,1,3,7,8,8,0,2,6,2,1,0,0,0
630167,2006-2011,3.04843986226822,46.0437716522945,16.4246187363835,290.261437908497,73.59764592391,0.0235636289128,0,1.30791889199013,6,5,8,0,4,25,0,1,2,7,5,12,1,1,2,2,1,0,0,0
630167,2012-2017,3.04843986226822,46.0437716522945,16.5100217864924,300.187363834423,71.47256665941,0.0235636289128,0,1.3913352644602,7,3,9,0,4,37,0,1,3,12,7,10,1,3,2,2,1,0,0,0
630241,2006-2011,3.17707944361129,46.0068979473211,17.957734204793,271.149237472767,94.0325410982,0,0,0.72462579440485,3,1,0,0,3,5,0,0,0,4,1,16,0,0,2,0,0,2,0,0
630241,2012-2017,3.17707944361129,46.0068979473211,18.0502178649238,288.234204793028,93.53252244773,0,0,0.731633811062118,0,0,0,0,4,8,0,0,0,6,0,16,0,0,3,0,0,3,0,0
630355,2006-2011,3.02147626244505,45.9539657790265,15.6735294117647,294.917211328976,81.977776702683,0,0,1.21547900257202,8,4,3,0,1,1,1,0,1,2,2,6,0,0,2,0,0,0,0,0
630355,2012-2017,3.02147626244505,45.9539657790265,15.7644880174292,300.955337690632,81.103701662583,0,0,1.26925467611707,8,3,1,0,1,0,0,0,1,3,5,5,0,0,5,0,0,0,0,0
630437,2006-2011,2.84056694264902,45.9189308640986,15.3664488017429,307.669934640523,51.13649921724,0,0,1.43161930967808,3,7,11,0,1,20,2,4,7,5,11,1,1,3,0,0,2,0,0,0
630437,2012-2017,2.84056694264902,45.9189308640986,15.432788671024,312.860566448802,46.87907222961,0,0,1.50371758283943,2,6,11,0,0,28,1,1,5,2,9,1,4,1,0,2,1,0,0,0
630461,2006-2011,3.45925470734344,45.9144656787366,18.5556644880175,286.338779956427,83.85822221709,0,0,1.36180895134764,2,1,5,1,8,5,0,2,3,8,7,1,0,6,0,0,0,0,0,0
630461,2012-2017,3.45925470734344,45.9144656787366,18.6311546840959,315.44008714597,83.85822221708,0,0,1.38720842238972,3,0,2,2,5,11,0,0,1,8,6,0,0,3,0,0,0,0,0,0
630551,2006-2011,3.30395865560932,45.8799159892205,18.3656862745098,262.820261437908,86.086012313052,4.73034456473,0,0.837003250931282,3,0,0,2,14,10,0,1,2,10,1,16,0,0,7,0,0,0,0,0
630551,2012-2017,3.30395865560932,45.8799159892205,18.4455337690632,284.91394335512,83.460914398052,5.54287487174,0,0.92539145116176,0,0,0,0,8,6,0,1,0,12,4,21,0,0,2,0,0,0,0,0
630662,2006-2011,3.61223531539156,45.8408531993211,15.8063180827887,433.344226579521,37.9104912041,0,0,0.735629118615349,6,4,11,0,0,17,0,1,4,2,11,0,10,0,0,0,4,0,0,0
630662,2012-2017,3.61223531539156,45.8408531993211,15.8518518518519,476.498910675381,37.9104912041,0,0,0.735629118615349,6,2,9,0,0,21,0,3,2,3,10,0,14,0,0,0,1,0,0,0
630781,2006-2011,2.68508353884268,45.7935620210028,14.9651416122005,351.977124183007,42.2285238413,0,0,1.66432534217683,1,6,10,0,0,0,1,0,3,1,13,2,9,1,0,0,8,0,0,0
630781,2012-2017,2.68508353884268,45.7935620210028,14.9980392156863,367.098039215686,43.7910821241,0,0,1.60945172597507,1,4,10,0,0,0,0,0,2,1,6,5,6,1,0,0,5,0,0,0
630839,2006-2011,2.89067540183655,45.774743495803,14.9773420479303,320.279956427015,50.92357272487,0,0,1.68592069225611,2,2,13,0,0,8,0,1,3,2,9,1,12,0,0,0,5,0,0,0
630839,2012-2017,2.89067540183655,45.774743495803,15.0456427015251,328.002178649237,48.73611550867,0,0,1.71867509152072,1,1,16,0,0,5,0,1,5,3,10,1,16,1,1,0,5,0,0,0
630868,2006-2011,3.63627426685843,45.7685942166403,16.669825708061,412.440087145969,40.7853454926,0,0,1.38213037941455,5,12,9,0,4,12,0,3,5,2,10,4,6,1,3,0,2,0,0,0
630868,2012-2017,3.63627426685843,45.7685942166403,16.7242919389978,447.554466230937,40.7853454926,0.0573934532502,0,1.38213037941455,3,6,7,0,0,7,0,0,4,1,12,0,16,1,0,0,2,0,0,0
630956,2006-2011,3.40420220033792,45.7350488489357,17.5175381263617,301.478213507625,80.98911657091,0,0,1.64692098841553,4,1,4,0,7,36,0,2,2,11,3,4,1,3,4,0,0,0,0,0
630956,2012-2017,3.40420220033792,45.7350488489357,17.5960784313726,320.52614379085,80.98911657091,0,0,1.64426435065076,3,0,3,0,4,38,0,3,3,11,6,5,2,1,3,0,0,0,0,0
631073,2006-2011,2.63305853366679,45.6857502320169,14.4067538126362,379.580610021786,46.9790776829,0,0,1.47248588865312,1,3,7,0,0,3,1,0,2,0,11,7,11,2,0,0,9,0,0,0
631073,2012-2017,2.63305853366679,45.6857502320169,14.4140522875817,410.029411764706,47.1191688457,0,0,1.49273890996865,2,2,7,0,0,2,0,0,1,0,5,9,10,0,1,0,5,0,0,0
631099,2006-2011,3.30048564471693,45.6820030846287,16.3909586056645,337.375816993464,73.32766848348,0,0,1.48254546099298,6,2,7,0,1,3,0,2,2,4,6,1,0,1,0,0,0,0,0,0
631099,2012-2017,3.30048564471693,45.6820030846287,16.4938997821351,353.60348583878,70.08283307758,0,0,1.60930231636948,2,2,5,0,1,4,0,0,2,2,4,1,0,1,0,0,0,0,0,0
631189,2006-2011,3.04333284456906,45.6479295756173,15.5694989106754,328.074074074074,42.2823554729887,0,0,1.58614981653769,10,7,2,0,9,3,0,1,1,2,3,11,0,0,3,1,0,0,0,0
